RMS_f0,RMS_f1,RMS_f2,RMS_f3,RMS_f4,RMS_f5,RMS_f6,RMS_f7,RMS_f8,RMS_f9,WL_f0,WL_f1,WL_f2,WL_f3,WL_f4,WL_f5,WL_f6,WL_f7,WL_f8,WL_f9,IAV_f0,IAV_f1,IAV_f2,IAV_f3,IAV_f4,IAV_f5,IAV_f6,IAV_f7,IAV_f8,IAV_f9,restimulus
0.5106991818056411,0.01729228272725505,0.007090097997098236,0.0010378071412189473,0.0013995343925972928,0.019600702726851604,0.44892483163507785,0.6129355025999026,0.007366819541226778,0.1353107695143264,0.30386271543286336,0.048523319854560154,0.02671435601805658,0.004203221047774315,0.0031059025327903594,0.007336349644495803,0.16275186422307192,0.14080239937208405,0.0167886360481726,0.10231083538085868,15.06457835562899,0.35248274142040453,0.17378710328224817,0.027835760864259932,0.03363879355939987,0.5846564604420823,13.385641274277596,18.342523310783577,0.20498180929915027,3.954537646195929,0.0
0.3795949765677847,0.10487736780873524,0.06307053311976554,0.010661296641937492,0.008492555221645446,0.03249179369065359,0.6737880237925855,0.5604999913057621,0.03721044816753354,0.28981501391760045,0.15133091587233372,0.19173558397753107,0.13214017941235742,0.02394196824678522,0.0160023632991181,0.030009339117591086,0.4729237688247519,0.09074791042371089,0.08850928989482565,0.3239704198648654,11.363115411036251,2.6241432785903074,1.4672259832584649,0.2377363582383717,0.209865361516027,0.9370216010597294,19.75965156446177,16.80909979593735,0.8205958140090613,8.185087146274723,0.0
0.537838506193322,0.289411998332146,0.20585860326766775,0.03980668223277717,0.026569094725165898,0.06515361128734784,1.114678572437441,0.685455501198625,0.1377718826158966,0.596797989281527,0.4232277149703458,0.316768049355606,0.263194631144264,0.05686482472249922,0.03364806630116852,0.05820990055260748,0.7314109016673708,0.32714684783447123,0.19340378203187664,0.5209215446655845,15.630913235001366,8.164573513238846,5.678008808573853,1.075074355433574,0.7344200014362223,1.8785583743478527,32.74678097791074,20.332973432984204,3.7343438125708155,17.251664451112575,-1.0
0.8792996065035003,0.4595591510798232,0.37498363002643825,0.08378711196797045,0.04982588106657043,0.10257604228960433,1.5200266942874967,0.9645583154610042,0.2823588318201657,0.9167280863772288,0.4870837044765084,0.17646532104577778,0.22210003886097612,0.0691483908578917,0.03351438586713966,0.048977535953576665,0.4101228624247415,0.42332041389684527,0.22450265396032404,0.39430849157602665,25.992125226518827,13.687070311098209,11.06057928317548,2.4337858602215294,1.4638601514719216,3.0460344686314067,45.44347597211395,28.678856392171713,8.22332121537426,27.264156310794423,1.0
1.1079961797403812,0.49207409180415934,0.46024886207140253,0.12430964139538246,0.06942566000120332,0.1330363448088924,1.5493481905873134,1.2062082738283557,0.4162069705672605,1.0847645667969859,0.20648188563304248,0.0767481134750283,0.067631271844515,0.04997754116050117,0.026590167803476117,0.049323604227155454,0.2925262424841326,0.2846612909717754,0.1705309860821591,0.12408508563234855,33.18983914675055,14.749007355132546,13.800181428984816,3.701767135410942,2.0697802362729236,3.9689041659593096,46.403148678449924,36.09612853074115,12.392012209639654,32.52357278277525,1.0
1.1931334001940646,0.4448714641888812,0.4496606257658382,0.14836675963117432,0.09041169831987655,0.1933034256239958,1.2994368028762653,1.3521783603471582,0.5053604279171998,1.105922600829004,0.07916089967036366,0.07227250989076028,0.04586812470875601,0.022748114547012838,0.03647903333551668,0.12891321779997164,0.3592858452295047,0.14719512919286903,0.09169149984691605,0.06232858728061963,35.787890788179155,13.336960821035893,13.48250900972666,4.446256705418066,2.6927828841775847,5.682075034869179,38.83216329256486,40.54293062301728,15.136290007081842,33.17394531666254,1.0
1.2494892898336794,0.48931203707388954,0.423310643772061,0.1554455602869331,0.12100054921522069,0.32716632663975476,1.185865111690793,1.4017064717296808,0.5247002225508813,1.0381427124901346,0.08537910376313884,0.15971566586210717,0.024602664507798244,0.009923758134611438,0.048549334133943786,0.23999859569725346,0.216402129245979,0.06045729399976585,0.07166572238531166,0.13747932378775052,37.47569550742874,14.598067264101292,12.697424186755438,4.663094739771297,3.6023044716335835,9.565909876208998,35.552992830929085,42.05016278650711,15.73268865903784,31.11870494630084,1.0
1.2864301038042325,0.6180473172498044,0.41558903649009016,0.147594740265716,0.14846103029895866,0.49403667821769137,1.4010320077986136,1.3543789682545022,0.45377059591163005,0.9341748808075034,0.04794214545224529,0.16761176983579562,0.006761367735028945,0.01869711595785495,0.02747168869532224,0.22635459864173757,0.4410028790254179,0.12126349604253961,0.14360981591163152,0.16015988721567642,38.59219369860825,18.473476586424198,12.467623521975508,4.424499243616555,4.446255382526534,14.674791525205334,41.819891227765744,40.616308810214996,13.546693575550446,27.988576037788853,1.0
1.2512459219809113,0.6677259300269309,0.41391212280153705,0.13371747973791526,0.15372593865794915,0.6028759487558729,1.6349055060239552,1.2481135990367223,0.3659840423769975,0.8222364073688199,0.10516989942459953,0.07568125766648626,0.012749412922559433,0.01913934382756645,0.014281188367986919,0.09835924966425003,0.22207510826296661,0.18435735436563827,0.08966374207600575,0.15699619687527955,37.52536979402988,20.027317783016333,12.416928418799246,4.007495776821598,4.610391928975387,18.06472236701064,49.01446300768554,37.40585352241015,10.947589702746976,24.62511498680763,1.0
1.1433464656702692,0.5937503977233565,0.4065637794639735,0.1264765999040131,0.14075123463616585,0.6336030897611142,1.61192549887953,1.1154538133361351,0.34348770969357006,0.7357876335505038,0.21355903432967938,0.18737932500554716,0.01594196801698683,0.012485743660620718,0.023994218699835146,0.033063039237235414,0.2042905725416635,0.18848470534413342,0.05489094452295401,0.08335185060602657,34.2464829265311,17.730600699992497,12.196619740316244,3.793789585426545,4.2170046299440695,19.00744047586711,48.31862813357046,33.42068597052169,10.29789120875967,22.060999977507763,1.0
0.9640762605579551,0.43557582352771135,0.4201327115413135,0.1408899276964586,0.12260098893707873,0.5912879832950592,1.4224751634561965,0.9960004119056164,0.4107340142650821,0.6972580045037776,0.3073542162525795,0.2700154683198083,0.038562648418117795,0.03761205378922236,0.030641744229916792,0.13356559199907336,0.3181144314223956,0.16234907942340127,0.14388450492984428,0.04296257381044444,28.78842723823315,12.834113236084997,12.598158135385397,4.212156533565111,3.6679903698335363,17.696328918192066,42.576287202283766,29.845557954767337,12.247599634859608,20.914562208727023,1.0
0.7451197893535043,0.257871039629061,0.4305533896410377,0.16778288226341026,0.09810905547005985,0.4604287294400607,1.209652853405881,0.8832994192031397,0.49272325104137704,0.6587065790147112,0.31138059485955083,0.23506191715765287,0.06899797599143942,0.03394716239333459,0.039431459503895,0.23763613079136403,0.285672305047872,0.16723610372475772,0.10471619709146024,0.07389884753689546,22.17262459120751,7.437590456104384,12.909209801536084,5.0245902512827465,2.9206873752209566,13.636758358696524,36.19852101292927,26.456219152137145,14.764203684377765,19.749928784629564,1.0
0.5656313516895752,0.1259163835107106,0.3554383116988469,0.1627980151006769,0.07433927034891916,0.30947809796206105,1.032721466466514,0.7691766748105762,0.45307911838930337,0.5976428260549697,0.17967028075813551,0.13424757936685666,0.1778903431720839,0.045068088804329776,0.024675472416433836,0.1755271477636312,0.234241911734536,0.15665626430383062,0.16515600889406828,0.10279408662311695,16.886163584120634,3.5760244213504926,10.53162907758087,4.864924131229383,2.2184771687673353,9.146891525391087,30.913818338705653,23.030647330434977,13.499300731145395,17.905903123120982,1.0
0.5056625422596516,0.0620431250608627,0.23186544665848513,0.12102464172684281,0.0651066854465961,0.22352136946390672,0.8591018406382404,0.6838187809033639,0.31857055388221667,0.5111268732019731,0.059997868027526935,0.041325760753897704,0.1654114887727621,0.07278487376041687,0.0049367002065318355,0.06780350027382956,0.29503287838719705,0.07792296782707886,0.2101168168981289,0.16236337936865908,15.166790295389571,1.8247016546804913,6.799347379245201,3.5717457127551704,1.9529781755826967,6.67831161361495,25.63659762266452,20.502146825317226,9.372431622763349,15.264807505279341,1.0
0.5567227599397631,0.04885447571824601,0.13179418908654525,0.07126343324768412,0.061536988987000135,0.19363670556854776,0.6309722119568706,0.660006109234069,0.180653446966046,0.37714811293864076,0.13013726667775793,0.008773104745123536,0.12868258767431795,0.07386109813099619,0.013697152912347972,0.03098553519136782,0.36163505636323806,0.024215627613820456,0.19916960364366615,0.22270705746959707,16.662322162029763,1.4650560921825773,3.7730126932144477,2.0271602245925924,1.8419239451995046,5.803266656627424,18.638202920098543,19.79980513215433,5.102019322211498,11.12689016322385,1.0
0.6904775064217934,0.05997785809365022,0.060475513606656824,0.028349486876145767,0.04671354424183002,0.16723001586691008,0.4070531813839852,0.6919479269892725,0.06594621702405817,0.2395246365506621,0.24603630913973917,0.030715089784418233,0.06104750238614694,0.043768315299174305,0.02842518271945079,0.047749217959633994,0.2571813334291162,0.08574523359605668,0.1234887121050406,0.15638812073456906,20.591012608556955,1.7766039475766608,1.7240724911070857,0.7502254688948129,1.3760766817229542,4.997935711590013,11.98659004633321,20.74314913478299,1.631098554038312,7.046800236931153,-1.0
0.8673670472837753,0.08868278027410058,0.04088828255783355,0.009223917826097848,0.029697153484686042,0.13327055087576042,0.28232384543503836,0.7681156301947253,0.01058578330296795,0.15916472824793612,0.23770084997446572,0.04493618868661253,0.014304565573867167,0.009553501130370139,0.017020378998969143,0.04820799481585045,0.09285879312834278,0.11835545736629483,0.03439013399332361,0.07547073294258733,25.926766476120278,2.6267179329874075,1.2236744253938727,0.26973853751635823,0.8773327146483183,3.9745105535687277,8.42831908744288,23.01697758944889,0.2490981754899209,4.728059097693725,0.0
0.9580224653529704,0.1070349614175903,0.04688973409791483,0.009892126783833553,0.021905163791553047,0.10294714566156822,0.24962720842270467,0.8243620440933004,0.006272421726681502,0.12082577216015893,0.12671722719185607,0.02705250949028408,0.011497158608095838,0.003978390111612293,0.007099802997492331,0.03908235148226097,0.015619121593812624,0.05966529604403226,0.00620027640571199,0.036661505179671997,28.734213703261194,3.2083223972594355,1.4050140836716765,0.2942545914334383,0.6545832493742236,3.068363456170717,7.487857488306271,24.727982293413017,0.1840415114445786,3.6098355568105562,0.0
0.8625567373118388,0.0890345607835731,0.04151181120707435,0.009960408934261887,0.01650227989580407,0.07974030671238636,0.23982493410882513,0.8012898120532138,0.002910584889606649,0.10300431096704683,0.2553368515994071,0.05168202636329923,0.018615837082515133,0.0036633157961385183,0.009370252554129502,0.02673557024641346,0.018192462116828706,0.08209138335740795,0.0069286918798267,0.016572255475263614,25.76342503961861,2.6255532464834297,1.2324209027852544,0.29681987598376103,0.4873431093422293,2.38003736449974,7.192778568066359,24.025639449262222,0.06880180462904473,3.086739757384481,0.0
0.6814037016565672,0.05311637344035895,0.027704081408749564,0.006837436030441497,0.010271233750685126,0.06532503775169514,0.2238051794296483,0.7386626277074081,0.0018410388070560664,0.0942663612633766,0.2296456806196544,0.04524260571739369,0.019183754201544563,0.005013797265973009,0.008096847563232965,0.015485843033124731,0.027111556984024954,0.08897630878454732,0.0031803100971446374,0.00980512759748274,20.334515231169103,1.5392253449340314,0.8130552055853124,0.19992965061116752,0.29943328343836245,1.9549980205720934,6.70972214080977,22.145787701279044,0.048750903537253414,2.8266570560446898,0.0
0.5674894331443641,0.030609617133303197,0.01670836170512852,0.0039245793434077025,0.005713558858698582,0.05612329825096908,0.20387436742548484,0.6803566663846287,0.0027167241846421017,0.08849640313312535,0.09585341145091653,0.016095667398647515,0.011536373741714305,0.0029456299341500277,0.00457421428590791,0.0117953191855283,0.029928370570063506,0.08059220484481744,0.0005953835784418262,0.006842606716121802,17.003603984480932,0.9063528362756382,0.49005065356504746,0.11466004371582025,0.1662076237987499,1.6803745250262276,6.110190906177175,20.397607437184877,0.08137550761135458,2.6541140702595962,0.0
0.5294386495583796,0.02738581894472652,0.0114716839685834,0.002631391281931079,0.003754288078757232,0.04885765323183302,0.18552533054533774,0.6339324470277425,0.0027034435841345053,0.08586665341902505,0.023703128087305236,0.007046261054392881,0.0034035809119551553,0.0007592761334169638,0.0009755117453270411,0.008988774349802948,0.021006031561685318,0.04855797952765728,0.0002910256866185618,0.0028295531621801012,15.881690456187554,0.8194844004862527,0.34294773366701087,0.07866207586127479,0.11231648131765022,1.4635203117644444,5.562517764294546,19.012938452277247,0.08105410979008855,2.575962017628465,0.0
0.5221974749339087,0.032783772478674075,0.009760809087600786,0.002395670953457687,0.0035569418217717692,0.04402388106507135,0.17535355917995438,0.6105062115970883,0.0025045203702392105,0.08613128017377832,0.0022095787068447947,0.007361732206591965,0.002643667616653562,8.791693908884353e-05,8.7930917385611e-05,0.004680416179242447,0.009402547978247633,0.026185225103918075,0.00023138332248924098,0.002627395624926268,15.665914008283758,0.9811025822678785,0.2918198970029442,0.07186666808418181,0.10670691134106787,1.320007665969479,5.2599343726914425,18.313748914814756,0.07510611650290788,2.583900679972066,0.0
0.5193874916525517,0.032707962572222596,0.007616134588928154,0.0023967913351298008,0.0037794123603615017,0.04436230998401145,0.170884646069295,0.5909178505197331,0.002402687996446118,0.0832380625771322,0.011162361079050775,0.007661468847826279,0.0031454106822175285,5.297485955878213e-05,0.0006254575068079934,0.005895287916228585,0.004479813426685297,0.03201649817694541,7.069626433894947e-05,0.007303798075277174,15.581341874327503,0.9786567774060191,0.22662271363280695,0.07190188633889995,0.11322495762789855,1.3297173783293457,5.126413732645975,17.72533919279535,0.0720778232349966,2.4961952772486944,0.0
0.49736099663165695,0.025275377488229472,0.005951258737473808,0.0024348322057302844,0.004299781485937349,0.04900888787420754,0.16572475903752104,0.5616707853807389,0.0023838314313483584,0.07806508309625523,0.05758275301903526,0.013738660032733177,0.0015995933508927028,4.456556741054725e-05,0.0006798019354430931,0.005740548909131865,0.013236543590418592,0.05701790154191211,1.2304700714187936e-05,0.0059463368689229995,14.911277445618994,0.7479859967851912,0.1779809715984783,0.07304388316433852,0.12882851961308628,1.4692342539383436,4.970230846163472,16.84205501362404,0.07151491145269626,2.3412580138305854,0.0
0.44676850683692126,0.016319307163629865,0.005239940158628692,0.0024355642923865285,0.004284757688489665,0.05074721931962204,0.15409831676038907,0.5188073208125985,0.002391290691832814,0.07714530757691762,0.07730711179627547,0.010425529865166445,0.0006662192131602889,3.290433551401354e-05,0.0008535228470353362,0.0010187095909266752,0.01606771032227375,0.056587650992707406,1.3546248757445329e-05,0.004910092326837326,13.383008570358404,0.4794950762821869,0.15713394268466266,0.07306623705229963,0.1283032822997947,1.5224086267382417,4.620254702577541,15.555142924438243,0.07173861140009491,2.314025245507758,0.0
0.41548096094817943,0.01317676197732184,0.005427128639703855,0.002409888606185907,0.0036121406884020613,0.0497265841546091,0.1497463107122354,0.49764730352893066,0.0023985649306800905,0.08284342148844269,0.04274200733229777,0.005759745538106056,0.0007149614324445915,3.341678485914738e-05,0.0008556221663175629,0.0029508674280250627,0.007886344572778037,0.020795424532434215,6.970764182092411e-06,0.011138684601232574,12.46272447732428,0.3935977629930182,0.16266094113563628,0.07229599460630998,0.10805288867572767,1.4915584051260704,4.492056784132115,14.92908274793069,0.07195692038117177,2.483092317173598,0.0
0.4454514966144777,0.019398938266576564,0.005877314883436123,0.0023978726906966796,0.0034708452304844815,0.04694107043206326,0.15586805361077286,0.5103599077037368,0.0024011638607286598,0.09014202248391948,0.06974464578074091,0.012585912761384162,0.00044270773281110485,1.6952517483411356e-05,0.0006535793038327277,0.0044575116130787795,0.009636019199952134,0.030588256746786002,1.8130025840478077e-06,0.008865803030558159,13.346988419504209,0.5699309289996191,0.1762705169051447,0.07193613379479413,0.10398954414744215,1.407604704348785,4.675088840050025,15.308002635906131,0.0720349148977364,2.703070554532361,0.0
