RMS_f0,RMS_f1,RMS_f2,RMS_f3,RMS_f4,RMS_f5,RMS_f6,RMS_f7,RMS_f8,RMS_f9,WL_f0,WL_f1,WL_f2,WL_f3,WL_f4,WL_f5,WL_f6,WL_f7,WL_f8,WL_f9,IAV_f0,IAV_f1,IAV_f2,IAV_f3,IAV_f4,IAV_f5,IAV_f6,IAV_f7,IAV_f8,IAV_f9,restimulus
0.004407659477976485,0.00042322222684165745,0.0019679040765135446,0.0025059371028013522,0.00341307366851201,0.023938845963460246,0.20610222545567672,0.018440215366678277,0.0006776720517786081,0.07467822251884577,0.011914908996896354,0.002325282107314529,0.000786025636088442,0.00018403183548595155,0.0022051364582357873,0.02287803277103975,0.09346905246407394,0.015552324994267591,0.001731192960498002,0.07498316264653856,0.09266551105655606,0.011128540077928085,0.05859082272015106,0.07515990160611564,0.10042195807014367,0.6866574471991567,6.1243531147166905,0.536368166486001,0.016187621960364655,2.1348688738195136,0.0
0.023490606350002687,0.0058779398905753,0.0014618580721898642,0.002628957935375329,0.005495638504304047,0.0371882513063237,0.26740832024057337,0.04344034174522236,0.0014123417870616293,0.14213794905628163,0.04098114521457944,0.014227096667971497,0.0007239447158105406,0.0001479466008852473,0.003402766389576318,0.015261479058127938,0.08303470735420779,0.056744082805115,0.004562766800403467,0.11160014217697373,0.5989179560721799,0.12493297405481624,0.0435688321886285,0.0788559854865237,0.16175110890364627,1.1067638988860364,7.987801244756375,1.2031447946933969,0.02691579707140843,4.140003070037008,0.0
0.06138583779504505,0.02611376333757568,0.0026021493722305044,0.0026740361014164975,0.0070244609761252385,0.044327615541611735,0.32245441167719957,0.12288302692949535,0.011375332899307113,0.2159269679529025,0.06259026107619081,0.041558605418723076,0.0037971127557128634,5.809542965379668e-05,0.0018891542369587344,0.009068073049222782,0.08322390843127708,0.16447695980246066,0.022673848353618967,0.10442743056360404,1.7438752609272714,0.6861714539105039,0.0702097904945404,0.08022058729563003,0.21045947916447866,1.3277223224114547,9.64574243937897,3.376225910299359,0.2730111949591521,6.410883871499997,-1.0
0.08490348894819452,0.06246071563136103,0.009607586141699577,0.0029560872779890125,0.006360340252199216,0.05377350357349051,0.3878587620479243,0.2897126613068237,0.037026057112553724,0.2828575280787443,0.040468945355441446,0.06177600562781584,0.015345371690423508,0.0012314534660577314,0.0018603886834875419,0.018632606185227496,0.10493774041231418,0.30363638729046905,0.04922578752295408,0.0912339465400818,2.539548243949257,1.7879449055904129,0.2534599363162256,0.08803177526080228,0.1898568477365867,1.6044050786737725,11.597407799452295,8.24645682084022,1.0176062334492306,8.445326074679311,1.0
0.06173003941402617,0.10453021791606032,0.02824750073562651,0.005727628755341513,0.007339852591380874,0.07154834910026296,0.46780177006512424,0.5347349967380721,0.08623526174275345,0.3361147518132919,0.0636931845874302,0.06153259899414129,0.03687384756115462,0.00655135905550549,0.006588398486602531,0.03302775685464892,0.12768885222400755,0.40322583528250094,0.09741612854550874,0.06415437645820127,1.750760246005327,3.0869146632767026,0.779505142073856,0.1612700725946036,0.21281447710878437,2.126016094340137,13.987137571554136,15.627953829571373,2.442618767795032,10.067234135513246,1.0
0.02300315418151562,0.14250126007358843,0.06182271596688144,0.013286284037039308,0.018374119121680885,0.10149308042024303,0.5624907086045744,0.8216202479340133,0.19503024743475134,0.37687854371265517,0.04148926224837898,0.04925350390562566,0.05779638517632987,0.014385292215886254,0.022894861482986494,0.051448096183105876,0.13984205144867456,0.41575344173292017,0.2076520076003933,0.06373900986874109,0.5762507636546433,4.251637563219185,1.7787773389592858,0.3769035004163905,0.5094103484147967,3.0088431431646345,16.82668568804666,24.353364014862816,5.539420999697324,11.292922941141892,1.0
0.004696944877771306,0.16788629718168332,0.10211374660548656,0.025518676153769536,0.0370352503090519,0.1390640757253653,0.6395384836711272,1.0462311424698505,0.3703641087623002,0.43581795604093254,0.011497493395105439,0.025214745398885074,0.057795462977615175,0.02005566663308985,0.029011844852378045,0.05519979703665534,0.07797776587950433,0.22700454912663992,0.28515083382522466,0.1055700027148575,0.1272255381597747,5.031421457050697,3.0178266689016215,0.74319212273915,1.0788054012500152,4.142110400667097,19.173348527853182,31.315575396682963,10.801787088294834,13.038920079668298,1.0
0.011854265255750434,0.17916517430609527,0.1341373737627942,0.038424680321530465,0.05409215994945981,0.17542031595222743,0.6351120933968312,1.121251617720182,0.547700644402574,0.5120831233681656,0.01808196723603973,0.010885591112240994,0.035856237009050634,0.01731274487574557,0.022812375112523556,0.05320315152562469,0.08611842467624253,0.03362211825848482,0.22048973087299978,0.10449920493328646,0.31207933385957903,5.374110426523488,4.010914590782957,1.14225726845811,1.610701731976923,5.2419960270453645,19.036088264304652,33.63695616936609,16.3043769719616,15.332198017561971,1.0
0.023735534168492042,0.18378211239925152,0.14691953556528298,0.04800965252112996,0.07106552213327347,0.220923860244584,0.5552579819911267,1.1455319225380705,0.6277227415877937,0.5617470722487413,0.015705575471379546,0.007555746777392153,0.016110989153657274,0.01114161598473492,0.02837324292067405,0.0835876519950842,0.13264453007546678,0.08030694853779474,0.09631475567171777,0.043962295227324755,0.6971337452222899,5.513334836293454,4.406903676946396,1.4367743806405182,2.1168282144372426,6.58595507010073,16.614528254952592,34.35822067801529,18.825924628451013,16.84883837647128,1.0
0.03032260211400598,0.18076034772817623,0.1354288856703316,0.05401202098575393,0.0955413244940589,0.3036589575606927,0.4765745449541379,1.2666964280067883,0.5567011894040855,0.5500231666200341,0.005827851262859066,0.00863267812000032,0.02922674326984069,0.007277120203956287,0.04174952877298099,0.15410360427888173,0.08089073027639404,0.2804377171577497,0.20077872772506444,0.06819342258314709,0.9083324479176078,5.422424285733871,4.053002534892513,1.619133223410768,2.841298899968017,9.003178692959745,14.276220431542434,37.916559395452914,16.59308729939788,16.488252389188705,1.0
