RMS_f0,RMS_f1,RMS_f2,RMS_f3,RMS_f4,RMS_f5,RMS_f6,RMS_f7,RMS_f8,RMS_f9,MAV_f0,MAV_f1,MAV_f2,MAV_f3,MAV_f4,MAV_f5,MAV_f6,MAV_f7,MAV_f8,MAV_f9,ZC_f0,ZC_f1,ZC_f2,ZC_f3,ZC_f4,ZC_f5,ZC_f6,ZC_f7,ZC_f8,ZC_f9,SSC_f0,SSC_f1,SSC_f2,SSC_f3,SSC_f4,SSC_f5,SSC_f6,SSC_f7,SSC_f8,SSC_f9,restimulus
0.0024469894972837104,0.012581042211732849,0.006762524865952453,0.010448502014322418,0.0015874056994002563,0.0022444074460344003,0.16349697694834772,0.2527150956868216,0.054028429663654065,0.2708209825448587,0.00244689973237859,0.011703264938348227,0.006287175577186579,0.0091960479309208,0.0010216609486350657,0.0015443247843162239,0.16319873128391438,0.251463222851495,0.0540015963299536,0.26971815148184936,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.002481386693483983,0.050213306798809275,0.03052737701866487,0.06865332692742239,0.012178015819934588,0.01594112457891059,0.22452307003716962,0.3865849391674699,0.06756554138620063,0.3212858888123464,0.0024813702203583623,0.03651478315557935,0.022171857936794468,0.054279293286391354,0.00981072674396818,0.012976970854179594,0.22032073060192722,0.37605598107466764,0.06650771774840271,0.320518636506027,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024801739059732756,0.1984033720496451,0.12071432306801627,0.2042112374287224,0.03839933049547639,0.04870295397674616,0.38067706027663234,0.6979279579499295,0.10820254636713815,0.4034019546676334,0.0024801587399703204,0.1775747861846719,0.10796710541823236,0.1902834781016371,0.03538205374755912,0.04505460554625549,0.37044479513171286,0.6768840713002152,0.10602036003562267,0.40058650433006887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.002469163847159797,0.3970628237698874,0.24596988341806525,0.36306636091672817,0.07236290845304098,0.09087553810210355,0.5937921059456202,1.0653213551857459,0.15607702203648066,0.4827725556341202,0.002469150212058696,0.38782051445338434,0.23970155751100652,0.3568746418887797,0.07083523536268016,0.08901187943637442,0.5865259262571907,1.0556015631726594,0.15478356712998506,0.48231004862246496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.002531813598879556,0.4760578182010392,0.3120551067419574,0.5006223447579747,0.09804109856829726,0.11888366589949623,0.7198043397820305,1.1918903031890378,0.2057518185916147,0.4416849602375343,0.002531281590239555,0.4753870459826636,0.3118470404816404,0.4971710194165105,0.09765022787804413,0.11864906384910437,0.7193820849431404,1.1910452131472273,0.20429604274519728,0.43916653618901774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0026798394174263602,0.37242808698627433,0.29221149747669156,0.6540299735572942,0.11766195261639228,0.13045054384708013,0.7123402362821463,0.9939290634115614,0.28327808499385265,0.33439629103597324,0.0026788955501621733,0.36558542573601766,0.2915714374181419,0.6501947640446323,0.11735482022138433,0.13038368231423736,0.712088817908159,0.9843513627124623,0.28022922174727377,0.3317641689535836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002745728432197891,0.2595290145097404,0.25377243574185965,0.7641612139611,0.1306943471634054,0.13978868373852857,0.6678132185659298,0.6771947176456211,0.3654325177942182,0.26019565002638034,0.0027454551216467686,0.25853451670667155,0.25347311950742607,0.7636997890520936,0.13066232124612412,0.13974712311251078,0.6675200916908908,0.664048910822098,0.3643946750995183,0.2592242009637796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.002607057650163272,0.3554502528110368,0.23859401964248902,0.7641324283222146,0.12738950456266515,0.14256509361675562,0.6288367262934884,0.4207300319800462,0.355821333128729,0.21401716629297518,0.002605896638073377,0.3436531583189673,0.2385842791644927,0.7637213902466807,0.1272732409321849,0.1425645527185507,0.6287186247123052,0.41211192889769327,0.35422012881305354,0.21321513300913467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
0.0025122611994157283,0.6582482671165553,0.23446295776529114,0.6738290792557154,0.10988228118849017,0.14493248483010107,0.6533911555226765,0.28146181585332547,0.27086410667524186,0.17459089239162834,0.002512198157153539,0.6385584135254568,0.2344568042754,0.6716981989078925,0.10946712361460482,0.14489633896768045,0.6524190751111123,0.2795739800126346,0.26836865078323946,0.17395225951970475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.002593795223580319,1.0108940454765936,0.23523021670366706,0.5486010697772483,0.09115183602800761,0.1646893837366586,0.7952724248525638,0.2549544109984671,0.20657413890303117,0.14637325648499644,0.0025930453990175377,1.000187959723456,0.23520349400795268,0.5460662006936925,0.09095801193264284,0.16404412826790332,0.7908040682341734,0.254842337129843,0.2058075914475307,0.14605152476791475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.002685394860792031,1.2698711134728826,0.2507944223003355,0.44543906223672536,0.08492979409424187,0.20975702726090473,0.9887418670850279,0.2685244195658466,0.18305516391972507,0.12481353036029123,0.0026853168214929185,1.2671219055462082,0.25060746463244793,0.4440420443080009,0.08492462149168246,0.20847985676434985,0.9856354056727171,0.2684988878372659,0.18301653847360186,0.1244783905635923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0026207279094206523,1.3828039292579812,0.272156771945142,0.3886072120843784,0.08871308151467036,0.25833699769565455,1.121762050268424,0.2624413763437282,0.177881481024115,0.10576815973465199,0.002620117896728479,1.3826311683105912,0.27203026822072224,0.38835270700716334,0.0886799030983113,0.25769127268053393,1.121032710997264,0.2623614336621674,0.17787327043164444,0.10553281357172493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0025060865170108853,1.3678232123486727,0.28554989555057486,0.36799670383825717,0.09107693579619561,0.28183178241821105,1.170587019313548,0.2479993631466886,0.1753450474747043,0.09462791684233574,0.0025058008315986618,1.367359851443511,0.2855284742967814,0.3679644249630199,0.09107259605082126,0.2817984974875427,1.1705217976492803,0.2479421873249269,0.17533997542045324,0.09459409408549053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0024867708771901765,1.1741086093205155,0.2734012877249766,0.38488534600861474,0.08750776097077682,0.2606330535347486,1.0709334456840838,0.2486676086065629,0.18852159720591252,0.10449455980666403,0.002486670378517986,1.1640012858437145,0.2729369133068437,0.38422351798788684,0.08748007021514302,0.25964603438177697,1.0665604266725037,0.24851554596369313,0.18813522422020026,0.10384265144500492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
