RMS_f0,RMS_f1,RMS_f2,RMS_f3,RMS_f4,RMS_f5,RMS_f6,RMS_f7,RMS_f8,RMS_f9,MAV_f0,MAV_f1,MAV_f2,MAV_f3,MAV_f4,MAV_f5,MAV_f6,MAV_f7,MAV_f8,MAV_f9,ZC_f0,ZC_f1,ZC_f2,ZC_f3,ZC_f4,ZC_f5,ZC_f6,ZC_f7,ZC_f8,ZC_f9,SSC_f0,SSC_f1,SSC_f2,SSC_f3,SSC_f4,SSC_f5,SSC_f6,SSC_f7,SSC_f8,SSC_f9,restimulus
0.09775711718059958,0.0025030950107049117,0.0007389431459978982,0.006493641340357447,0.0016359233059392172,0.0037132730478635603,0.03718051461775841,0.17910135518876782,0.009888017744153406,0.06014102933550443,0.0977090399246371,0.0025019699331058935,0.0006621094671551018,0.006026561460882022,0.0016296881789635456,0.003233018501401426,0.031219674156415543,0.17612607975190503,0.009242478022508422,0.05495199518059919,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.08408886887115938,0.0027293406830451467,0.008439082562570177,0.03249479817803782,0.003497929735748963,0.012217665749585181,0.10029465398535008,0.27618967946973505,0.037548215075775646,0.131948840488525,0.0835864181570553,0.002726989911488188,0.006149741854175385,0.02380811585983398,0.003173515332285534,0.011075535019645692,0.09431667518880472,0.2717385164077803,0.027187628830879874,0.12656069696073552,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07391419048620247,0.0028018940543516665,0.03367723497109541,0.1221166764358046,0.010260255470404087,0.026308446301130092,0.1914430368615674,0.401491225462255,0.15315201859638358,0.23805412943318804,0.07379591918438791,0.002799016842535173,0.030014983601393708,0.11010001089613333,0.009414870017112676,0.025369847672137177,0.1859118921421391,0.39713083965348756,0.13643395380345147,0.23160323979545694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.09422400299578049,0.0019516945625467643,0.06841785679719377,0.23100168340911814,0.020379848972590403,0.04501185503913282,0.3011323135142366,0.5185732509493113,0.3014396726305962,0.3828802250107323,0.09334817114770741,0.0017313297193986138,0.06679679562439236,0.22702153627145133,0.01986784520109637,0.043931905444373136,0.29732376135875055,0.5170169505388739,0.2953652744313238,0.3767798846059174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.11091695198479237,0.002712414031803993,0.0789803109686062,0.2441339443080087,0.026876915460533973,0.08207314062986827,0.3629453447352293,0.5014213283439819,0.33036471555920655,0.5196662073492799,0.11088486776064828,0.0021736233513468704,0.07880727074857047,0.2422993899096671,0.026819640413596572,0.07912299307714263,0.3627889972267685,0.49805893281201014,0.32874043889034327,0.5169444044856207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.11770279395906054,0.004909582716166524,0.0621002228616696,0.16054784536667058,0.03397588192254957,0.1539491317490528,0.36997710480659074,0.34179110508927124,0.23381569869985477,0.6565376716104413,0.11748330724167329,0.004794130076548039,0.06144663078617332,0.1552981806675201,0.03364287334401084,0.14887388376620647,0.3699133386898775,0.3330626905708854,0.2286577438750678,0.6529551090299623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1546519411069581,0.014066712930219426,0.05371209936911213,0.09594615950302177,0.04957094231036512,0.25904060857784283,0.4058237453847501,0.21364559976022598,0.15279329331720798,0.8323603166951554,0.1527371155165405,0.01016403644527612,0.05342961477879051,0.09516091949064234,0.04888989277124654,0.25413559794908813,0.40513669890227516,0.21169397066347356,0.15174336674385153,0.8285612779338719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.22822866259336522,0.07240322748029437,0.10730065605723388,0.10587761259675514,0.0682490482510776,0.35711661576142323,0.45592411082638357,0.19609992353303046,0.17090527032607966,0.969395952087343,0.22503215031665286,0.0620423971729365,0.09956467730771447,0.10440578318575455,0.06776061735067711,0.355265765193011,0.45541898398887903,0.19572680166863002,0.16789577395166963,0.9685854848841924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.32213320249754257,0.17742577091088932,0.25734899024180913,0.15664542922821337,0.08898269959870087,0.42892629451565495,0.5424410592236362,0.24245154804594235,0.28462985124500245,0.9757984878100785,0.31927914515938416,0.1693224546239268,0.24329764393595052,0.15482061031353042,0.08845007075693233,0.42805423281427074,0.5396642396324105,0.2410119651800979,0.2780678454798481,0.9751806045404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.414041989930909,0.27295043481466114,0.42560111844149157,0.18355421112630718,0.11037103401194352,0.48099296365624783,0.6983014307466482,0.30035167054971557,0.38545639459687464,0.8674977084223423,0.4124694540925346,0.2709260473358785,0.4210352002561534,0.18345785436443196,0.11001873864531,0.4805977517754407,0.6942063527074968,0.2994960280932187,0.3844333612258399,0.865754401347258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
