RMS_f0,RMS_f1,RMS_f2,RMS_f3,RMS_f4,RMS_f5,RMS_f6,RMS_f7,RMS_f8,RMS_f9,MAV_f0,MAV_f1,MAV_f2,MAV_f3,MAV_f4,MAV_f5,MAV_f6,MAV_f7,MAV_f8,MAV_f9,ZC_f0,ZC_f1,ZC_f2,ZC_f3,ZC_f4,ZC_f5,ZC_f6,ZC_f7,ZC_f8,ZC_f9,SSC_f0,SSC_f1,SSC_f2,SSC_f3,SSC_f4,SSC_f5,SSC_f6,SSC_f7,SSC_f8,SSC_f9,restimulus
0.030625282224142375,0.013618595576905047,0.006488439033122212,0.00483370587028913,0.0034418523216302047,0.006052728005052884,0.06392077798289104,0.017412036943428424,0.007595423287582368,0.07101298465406257,0.030230343518707143,0.012585590416699894,0.005987039431587491,0.004377446394341691,0.002329967811607235,0.004684591442085385,0.06014331740013479,0.013670053866636328,0.0073094281000999585,0.06863055766613962,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.061104795702210155,0.07603586062477166,0.041193128370159184,0.0336202225345676,0.019279720925042668,0.023677420809701547,0.20063736314755296,0.10576099520130576,0.024052918636224746,0.16058649980619324,0.045722469378624245,0.05715752937028354,0.031235645508762986,0.025892340779212795,0.016298145370994027,0.020954481777320545,0.17981940115682574,0.08715084305197376,0.017355840664938282,0.14959492192584,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31105402066249543,0.25543985908972755,0.13647190826385913,0.1079413729532257,0.050364303600375075,0.059672384469653034,0.48079797700788485,0.33814598908589233,0.10833904793068086,0.38505447950776306,0.2668323192330183,0.23435077089185932,0.12535291960760922,0.0995132201127844,0.04769793761830557,0.05643379450828156,0.458024525242352,0.31020672710774894,0.09496876660313126,0.36328138956114275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.7368096375312962,0.43720938995099234,0.24449024220305232,0.20037789457851593,0.07873073959439135,0.10073809028716449,0.7241565188371858,0.6496404222056145,0.24160136889901185,0.6882641553983965,0.7064159719302503,0.4328539015073588,0.24088437193270726,0.19637313444393711,0.0781583482770146,0.09935222899720962,0.7204939273966374,0.6351817852833962,0.23306820486775143,0.6752301861352825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1156704088345044,0.4526604745135818,0.2877959735823253,0.27517086065617036,0.09041139494272367,0.1305047155697255,0.7412424132804551,0.8584268476071573,0.3501784274111697,0.8949520482621418,1.1078154903033883,0.4509758156179441,0.28771014277050544,0.273782078137597,0.09038628242453299,0.1300696810254411,0.7399826303899917,0.8565818821847065,0.3484581033126234,0.8932549067129884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3073404425471244,0.3462179043714375,0.2644381834438518,0.3311349369211465,0.09618956316134361,0.15802572515020244,0.6366298426904747,0.9070628746971449,0.38247411200243486,0.9360860143048158,1.306442499091861,0.3427189243973339,0.2639188063275333,0.33040223701561083,0.09612242670511914,0.15740996543994795,0.6352922071963188,0.9070208432240257,0.3824324576102823,0.935993242492875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.3883387319059635,0.269505301283982,0.24371629396950203,0.3723987287746947,0.1086377917499764,0.19988775348337479,0.5836164949338387,0.8614511401597172,0.3686000403651416,0.8805223864616003,1.3880962465858981,0.26905629089071303,0.24365901966695075,0.3721615828026165,0.10841265733923713,0.19868394963230568,0.583558034590196,0.8607981417981211,0.36854374200843387,0.8798429570005634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.412960987026417,0.26874476983393114,0.2698118490316133,0.3774751593842386,0.12344650060204002,0.25144733747912257,0.6055822373484404,0.7754114859451254,0.37973514833384164,0.8115270432800132,1.4129197708691135,0.26850549048961875,0.26915757612941527,0.3773307282170737,0.12333468186611724,0.2505317932822641,0.6052689583192703,0.774453450657221,0.37951902368086987,0.8111861335171763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.363780650473741,0.30001810113229715,0.3044373021804319,0.3339069124633774,0.12536184938014633,0.2832856982414259,0.6323152271414291,0.7038418801527747,0.38991964621762437,0.7686663759411716,1.3634091506828028,0.2996612047501354,0.30425636038229054,0.33275422922457193,0.12531517227681455,0.28319327309821796,0.6322992742261011,0.703473557435678,0.3898473165563646,0.7685436632402942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.3143271225774875,0.3306990225357294,0.3147859810064747,0.2713255438270935,0.11545198288800457,0.2891248915193581,0.627288326590681,0.6672334014846906,0.36403157067733016,0.7575638886578762,1.3142886511047251,0.33048638455369855,0.31478407403444497,0.27016564447461117,0.11535596133821534,0.28912070743915,0.6272733809626935,0.6671637283389172,0.36375668264042316,0.7575487563594848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
