RMS_f0,RMS_f1,RMS_f2,RMS_f3,RMS_f4,RMS_f5,RMS_f6,RMS_f7,RMS_f8,RMS_f9,MAV_f0,MAV_f1,MAV_f2,MAV_f3,MAV_f4,MAV_f5,MAV_f6,MAV_f7,MAV_f8,MAV_f9,ZC_f0,ZC_f1,ZC_f2,ZC_f3,ZC_f4,ZC_f5,ZC_f6,ZC_f7,ZC_f8,ZC_f9,SSC_f0,SSC_f1,SSC_f2,SSC_f3,SSC_f4,SSC_f5,SSC_f6,SSC_f7,SSC_f8,SSC_f9,restimulus
0.08961916752059142,0.005473779200498741,0.008018293784496644,0.0042817800236438835,0.004588442313194904,0.003182127016627115,0.12757870674778393,0.18377919165764364,0.0031314606188866346,0.06118896708763039,0.08938465744679513,0.004349069338690917,0.005438121492945205,0.004273327292415488,0.004561401371542559,0.0028836056421042496,0.12495062063893059,0.1831423815585434,0.0026883513363999004,0.056571326904333114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12098712124542636,0.020357105638544485,0.04053688660596399,0.005297439209105405,0.007437732706602474,0.00875024267072618,0.24734666708111097,0.2560342914498048,0.011858798589610775,0.17628749935192464,0.11927320588225639,0.018248544623888165,0.03479756992150493,0.005196343479611365,0.0071920216716406206,0.00809207493706464,0.2359820272217593,0.2518525522768885,0.010489578113477614,0.16112828380613156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17924080395790087,0.04245981875244053,0.09953195814842807,0.008591419726453267,0.012439106379740984,0.018124746141399892,0.4626361593065026,0.38641229597386756,0.029076810964846798,0.393095423589938,0.17699021102741921,0.04127518502960467,0.09503310900739129,0.008429579671108401,0.012238284057053607,0.01753842237915664,0.45026487220269273,0.3812951739332873,0.027641238704429073,0.37704043644218915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.23690297663342613,0.060494297582875424,0.15108325594193436,0.01092127062595038,0.013961980594961338,0.02488100801775269,0.6526715578148499,0.5057622840525297,0.05207759308493271,0.6047556385936423,0.23580064605959644,0.05996741206500348,0.15002620102183223,0.010910450963034562,0.013933594369618088,0.024825856370258914,0.6496546557081371,0.5039331805475612,0.05070935498302145,0.5998568444669635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3145747744269296,0.11414330721028688,0.20470192012668692,0.013398238653554823,0.013358303323705844,0.02785554045393737,0.7461160260766688,0.6277464149309752,0.10847352537455789,0.728038538634915,0.3109431205206546,0.10765204486056201,0.2022392071272124,0.01323017735871289,0.01330584124429724,0.02778119977026147,0.7456430147228421,0.6237835187628931,0.1022861906272473,0.7270000941274244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.488761807775471,0.24733447095758132,0.3003561391622036,0.021347961645665058,0.020853744867531682,0.04101342915731342,0.8286627070973365,0.8878346235316003,0.22472771500422142,0.8417678217575102,0.47887816258679466,0.23670418748221822,0.29670350788724503,0.02090758714767984,0.02022097747890152,0.03995454217090149,0.8272416475533942,0.8755196302522361,0.21650841910612223,0.8393754802696024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7159808174778046,0.3882562346252207,0.3649111602950138,0.02833379339006184,0.034203032377797656,0.07214399466350849,0.9579988939273764,1.2121509021262487,0.3309915089544952,1.0007911550802868,0.7095600304879485,0.38476103428551195,0.36467663111616216,0.0282716286758087,0.0336454433219812,0.07015109449444928,0.9562188839281777,1.2055340104695111,0.3292051417011077,0.9985307587696598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8721097109696427,0.46363311120026884,0.3403615538911117,0.029073366619830412,0.04502420191390982,0.12000619722891817,1.058521596152468,1.3424977411736954,0.3594094960354902,1.05674191913471,0.8710138043075736,0.4631691922828124,0.3391081190138491,0.02906240429234904,0.04488749475809025,0.11742959441212758,1.0580651106995618,1.3421727044685594,0.35928428845567634,1.0563655006170276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.9109242422081162,0.5433790575939627,0.25805617273894654,0.028193256939834686,0.05248306844737047,0.19539227501051887,1.1470951567268017,1.222629275678455,0.320052285892083,0.9412753794935543,0.9109067665762958,0.540801236763673,0.2545668458219141,0.028185600227779658,0.052368877332904185,0.19129417486889663,1.1460082782656034,1.2198395609048054,0.3191157459269674,0.9384708729266652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9018995748889249,0.7200706275963389,0.16875827063232332,0.0319629497279629,0.06264969038609927,0.2984663132373284,1.2773027981407532,1.0469263214607736,0.28516360370212335,0.7953475756040668,0.9018910568878827,0.7138599228160916,0.16547022376983322,0.03185742201539053,0.062438830840192555,0.2945824724659131,1.2759543898302832,1.044878376250174,0.28510519849234506,0.7938301491251374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
