RMS_f0,RMS_f1,RMS_f2,RMS_f3,RMS_f4,RMS_f5,RMS_f6,RMS_f7,RMS_f8,RMS_f9,MAV_f0,MAV_f1,MAV_f2,MAV_f3,MAV_f4,MAV_f5,MAV_f6,MAV_f7,MAV_f8,MAV_f9,ZC_f0,ZC_f1,ZC_f2,ZC_f3,ZC_f4,ZC_f5,ZC_f6,ZC_f7,ZC_f8,ZC_f9,SSC_f0,SSC_f1,SSC_f2,SSC_f3,SSC_f4,SSC_f5,SSC_f6,SSC_f7,SSC_f8,SSC_f9,restimulus
0.05925990521015065,0.0021052704636301974,0.0008978042659397872,0.0029368836833108024,0.004729010300145755,0.005129592024448262,0.26013279107971204,0.055704478332182714,0.005111522916999268,0.1030388699402436,0.05693453553399901,0.001344810105385511,0.0006184504415368866,0.002909030482912746,0.004711793134896123,0.00486368987096892,0.2590122021558286,0.05538735410759139,0.004770860713713693,0.0974234898743695,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.12885904472297124,0.013605985682615573,0.011846128772863737,0.003359066414759156,0.004051155724280088,0.008292156160236427,0.3305191237156031,0.08122508323098061,0.02718326493997746,0.20901942580183208,0.12218456827939067,0.011217274439121568,0.008794103577632542,0.003358754678681878,0.004046783865185235,0.008195418915870513,0.3284244559409196,0.07980388815144765,0.019600409588347082,0.2011813894931542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24727430789029142,0.04301688595936458,0.04760851253105605,0.0032936369646304996,0.0038648575679570527,0.011866092031825988,0.4567584281341392,0.12307251321551411,0.11310044860186427,0.35514320993579324,0.23972056986304915,0.039405666493154974,0.04223185528760305,0.0032930686549829933,0.0038641724820877017,0.01169606137767387,0.45102784837045184,0.12125401490880536,0.10008849525268003,0.3483116550871272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.4043873803894545,0.10197486733486473,0.11727073475358783,0.0031907391589379034,0.004563153165597386,0.01963287981764294,0.6868262242719744,0.18980359583204423,0.28030403092291634,0.5305783306210036,0.3973590524621359,0.0963579834825258,0.11104257296183402,0.0031906301898880943,0.0045236244183159855,0.019098105372223347,0.6754910573036054,0.18620077969454343,0.26501051193867775,0.5236551849473712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5825445743647021,0.20388705070380628,0.20613020733493126,0.0032959916396956284,0.007224581390945169,0.03402289928228268,1.0318301122073301,0.3029060940982496,0.5101391406370418,0.7886504038862404,0.577035792987985,0.19684927106001107,0.20243910766270762,0.0032940127617285195,0.0070360388860959,0.033131835116683966,1.0178476193474166,0.29709563539746625,0.4991694050049315,0.7768873112027334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7547401537478315,0.3216519333933931,0.25835341157953906,0.0038640923991230106,0.011451168292029483,0.056202760070781385,1.3772150638950331,0.4393336870120888,0.6614340267427128,1.09761219531057,0.7516545130628086,0.3179055194022429,0.25813319253910616,0.0038422921766300233,0.011297889642966049,0.05505379317342569,1.3714541693123365,0.4356007682785878,0.6605256095758602,1.0904965261333501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8453099476610288,0.4086679473312728,0.23775070311432348,0.005765617084828509,0.013498073024486015,0.0904843602749277,1.466962957155373,0.5131145375197897,0.6053918937542662,1.2225016628679137,0.8451262170685061,0.4075902884746846,0.23648010517512474,0.0056363676950652725,0.013495587566010655,0.08854837574453062,1.4658326406532174,0.5129147586520365,0.6000403246558894,1.2219345428605073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.7939780882398366,0.485789065695445,0.17524749737380566,0.01019564176137985,0.014016199092104558,0.15167740431081306,1.243793588251763,0.46224337554460443,0.385129406489988,1.0474593612585301,0.7924202138137264,0.4840361993703508,0.17298812823742443,0.009854434338098973,0.013989124260381814,0.1479647853655698,1.2364982201994272,0.45939898906296067,0.36865093306025304,1.039823060037386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6836434351697969,0.6287425342287398,0.13530056516491415,0.02123675364213567,0.020535850103698183,0.24406273734946238,1.0244787190200133,0.3195763524011685,0.18275985067174816,0.8173030871880318,0.682395681131008,0.6235573652142953,0.13505484259979955,0.020159492809479745,0.01997743008063361,0.23972455839469228,1.0233841160467605,0.31071417311127386,0.17458100782913458,0.815059680033415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6275988001045445,0.8216978872065079,0.17908866870839701,0.04183189718542641,0.03495888563464322,0.3575850386500072,1.0584269305884793,0.16495757069589678,0.12879355554670507,0.8027874440949954,0.6275230463393384,0.8176697737214387,0.17539253091853338,0.040433703668094984,0.03420821880838179,0.35374739065774957,1.056741720270099,0.15492491906522904,0.12833948516059349,0.8017625011543712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
